Product link,Product title,Gender,Sales price,Color,Style code,No of reviews,Star rating,Description
https://www.nike.com/in/t/venture-runner-shoe-Xlxvlj/CK2948-110,Nike Venture Runner,Unisex,  5 495.00, White/Black, CK2948-110,49,4.6,"Elevating OG style with a soft insole and an airy mesh upper, the Nike Venture Runner nods to the iconic shoes of the '80s that started the running revolution. The exposed stitching, high-flex upper and a micro-branded heel clip add fresh DNA to your laid-back look."
https://www.nike.com/in/t/sb-chron-2-canvas-skate-shoes-4kRcfw/DM3513-200,Nike SB Chron 2 Canvas Premium,Skate Shoes,  4 995.00, Cacao Wow/Sangria/Black/Aviator Grey, DM3513-200,2,4.5,"The Nike SB Chron 2 Canvas Premium refreshes a flexible favourite with breathable, heathered canvas. New details, like the synthetic leather tongue label and Swoosh, complete the look."
https://www.nike.com/in/t/sb-zoom-blazer-mid-plus-skate-shoes-TSWztD/DV5468-300,Nike SB Zoom Blazer Mid Premium Plus,Skate Shoes,  9 195.00, Green Abyss/Phantom/Gum Yellow/Green Abyss, DV5468-300,0,0,"The Zoom Blazer Mid is an iconic hoops shoe tailored to the needs of the modern skateboarder. Durable materials are paired with tacky rubber for grip and comfort that lasts. Hidden details (like the how-to guide on the sockliner) are inspired by getting outside, while textile accents and throwback branding nod to your favourite '90s backpacks."
https://www.nike.com/in/t/air-max-270-shoes-V4DfZQ/AH6789-100,Nike Air Max 270,Unisex,  13 995.00, White/White/Black, AH6789-100,733,4.5,"Nike's first lifestyle Air Max brings you style, comfort and big attitude in the Nike Air Max 270. The design draws inspiration from Air Max icons, showcasing Nike's greatest innovation with its large window and fresh array of colours."
https://www.nike.com/in/t/spark-shoes-zPVQHZ/DJ6945-005,Nike Spark,Unisex,  12 795.00, Black/Pure Platinum/White/Metallic Silver, DJ6945-005,2,5,"Put a little spark in your step. These thoughtfully crafted kicks pair luxe comfort with extra stability—without sacrificing style. The dual-foam midsole, pillowy collar and plush tongue keep you cushioned while a sleek design and textured pull tab bring energy to any 'fit."
https://www.nike.com/in/t/blazer-mid-77-jumbo-shoes-kWXfC7/DD3111-102,Nike Blazer Mid '77 Jumbo,Men,  9 295.00, White/Rattan/White/Habanero Red, DD3111-102,51,4.8,"Praised by many for its enduring look and feel, the wardrobe staple hits refresh with the Nike Blazer Mid '77 Jumbo.Harnessing the old-school look you love, it now has an elastic heel with corduroy-like texture and large pull tabs for easy on and off.The oversized Swoosh design and jumbo laces add a fun twist."
https://www.nike.com/in/t/dunk-high-85-shoes-xCvxfC/DQ8799-101,Nike Dunk High 85,Men,  11 895.00, Summit White/Royal Blue/Coconut Milk/Football Grey, DQ8799-101,1,5,"Get back to the past with these coveted retros. Celebrating the '85 original, they bring back the shape that started the off-court revolution. With classic details and throwback hoops flair, they let you channel vintage style back onto the streets. The padded, high-top collar means you can take your game anywhere—in comfort."
https://www.nike.com/in/t/air-max-plus-se-shoes-hH93Cl/DQ3981-001,Nike Air Max Plus SE,Men,  15 995.00, Light Smoke Grey/Anthracite/Comet Blue/Summit White, DQ3981-001,0,0,"Celebrating your passion for the pitch, the Air Max Plus breaks away with a fresh football-inspired design. Striking visuals, including a digital print, crowned ball logo and anodised detailing, give you F.C. attitude anywhere you go."
https://www.nike.com/in/u/custom-nike-air-zoom-pegasus-flyease-by-you-10001267/9046639578,Nike Pegasus FlyEase By You,Custom Women,  14 995.00, Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour, DO7436-900,Review not available,Star rating not available,"Running is your daily ritual, with every step taking you closer to your personal goal. Let the Nike Air Zoom Pegasus help you ascend with its comfortable, intuitive design. A supportive sensation helps keep your foot contained, while underfoot Air adds a pop to your step as you transition from heel to toe. Nike FlyEase technology acts as a strap, helping secure the fit. Once you have customised your trusted workhorse with wings, it's time to fly."
https://www.nike.com/in/t/zegama-trail-running-shoes-LhRsM7/DH0623-300,Nike Zegama,Men,  13 995.00, Mineral Slate/Black/Green Glow/Light Bone, DH0623-300,30,4.4,"Navigate the up and downs of uncompromising terrain with the Nike Zegama. Developed with great grip and stability, it has you covered, so you can keep climbing and reach greater personal heights when the going gets grimy and gritty. Whether it's a challenging, rocky landscape going uphill or a steep, slick decline down a treacherous trail, feel confident when you decide to off-road it."
https://www.nike.com/in/t/lunar-force-1-duckboot-xpzdvK/DZ5320-200,Nike Lunar Force 1,Men,  16 995.00, Limestone/Black/Limestone, DZ5320-200,0,0,"When it's colder than the far side of the moon and spitting rain too, you've still got to look good. From water-repellent leather to a rugged outsole, the Lunar Force 1 adapts AF-1 style, so you can keep your flame burning when the weather hits. Metal lace hardware and an oversized tongue bring mountain-boot toughness, while the star-studded toe design gives your look the edge."
https://www.nike.com/in/t/brsb-skate-shoes-RJF3Ss/DH9227-001,Nike BRSB,Skate Shoes,  7 495.00, Black/Black/White/White, DH9227-001,6,4,"A familiar favourite is reborn in the Nike BRSB. Almost every detail, from the colour-blocking to the sawtooth pattern on the sole, was inspired by the original Nike Cortez. But, because this shoe is built for skate, we added extras where they're needed—like the rubber from the sole that wraps up and over the heel and toe for durability. It also wraps the sides, adding an extra layer to high-use areas, like the ollie zone."
https://www.nike.com/in/t/streakfly-road-racing-shoes-V17qZm/DJ6566-400,Nike Streakfly,Road Racing Shoes,  14 995.00, Cobalt Bliss/Ashen Slate/Black, DJ6566-400,19,3.8,"Our lightest racing shoe, the Nike Streakfly is all about the speed you need to take on the competition in a mile, 5K or 10K race. Low profile with sleek details, it feels like it disappears on your foot to help you better connect with the road on the way to your personal best."
https://www.nike.com/in/t/wio-9-road-running-shoes-RkRGG4/DD8686-104,Nike Winflo 9,Unisex,  8 495.00, White/Black/Wheat Gold, DD8686-104,48,4.6,"The Winflo 9 gives you the support you need to match your speed. It has a secure fit that helps keep your foot in place as the miles go by. We added plenty of foam through the midsole, giving you extra pep to every step. Lace up, lock in, win your goals."
https://www.nike.com/in/t/air-max-penny-shoes-S7vvF3/DV7442-200,Nike Air Max Penny,Men,  16 995.00, Rattan/Summit White/Ale Brown/Black, DV7442-200,1,1,"Pay tribute to basketball icon Penny Hardaway with a replica of the hoops original. From its jewelled Swoosh to the wing piping on the sides, design details celebrate your retro style while material updates deliver off-court flair."
https://www.nike.com/in/t/air-more-uptempo-shoes-mcpGmG/DV1137-100,Nike Air More Uptempo,Unisex,  15 995.00, Summit White/Wolf Grey/Pure Platinum/Rosewood, DV1137-100,0,0,"More than perhaps any other silhouette, the Air More Uptempo encapsulates '90s basketball flavour at its finest. Big and loud, the unapologetic design represents a hybrid of style and innovation that made major waves when it debuted—and still turns heads today. Its neutral colourway keeps it easy to style, while visible Nike Air cushioning delivers the comfort you need to finish your off-court look."
https://www.nike.com/in/t/dunk-low-shoes-jfCLpp/FD0661-100,Nike Dunk Low,Men,  9 695.00, White/Cool Grey/Light Iron Ore/Black, FD0661-100,0,0 Stars,"Ground your look in throwback hoops flair with the Nike Dunk Low. Created for the hardwood but taken to the streets, this '80s icon returns with a durable leather upper and spray-paint-inspired double Swoosh logos. Channelling vintage vibes, its padded and low-cut collar lets you comfortably take your game anywhere."
https://www.nike.com/in/u/custom-nike-waffle-one-by-you-10001096/3196249580,Nike Waffle One By You,Custom Men,  11 495.00, Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour, DJ0966-991,Review not available,Star rating not available,"Simple, low, a perfect canvas for your dreams. The Nike Waffle One By You is the original racer.Go for a hyper-heritage look or modernise with colours and details inspired by long days at the beach.OG materials and colours straight from the vault blend seamlessly with innovative materials and finishes for a look that's 100% you."
https://www.nike.com/in/t/air-force-1-sculpt-shoes-XfcW8Z/DQ5007-100,Nike Air Force 1 Sculpt,Unisex,  12 795.00, White/Sail/Stadium Green, DQ5007-100,0,0,"Tick all the boxes in the AF-1 Sculpt. Refined details like the pared-down collar (notice there's no ankle strap) streamline the iconic hoops shoe and bring the comfort. The recessed Swoosh makes a luxe statement, while slightly textured leather creates a classic look. Finishing it off, easy-to-style colours make them ideal for any outfit."
https://www.nike.com/in/t/offcourt-duo-slides-KkVCVZ/DC0496-001,Nike Offcourt Duo,Unisex,  2 995.00, Black/Black/White, DC0496-001,37,4.5,"Bringing a fresh look to the classic slide, the Nike Offcourt Duo features twin straps for a chic look you can wear with jeans or leggings and everything in between. Its foam footbed feels unbelievably soft while its plush straps are lined with cloud-like fabric that rolls over the top to help eliminate hotspots. The micro-textured footbed helps keep your foot in place while the sole adds traction that lasts."
https://www.nike.com/in/t/air-penny-2-shoes-5btLfh/DV1163-100,Nike Air Penny 2,Unisex,  18 395.00, Summit White/Wolf Grey/Black/Rosewood, DV1163-100,0,0,"For hardcore Penny devotees and those just looking to refresh their off-court game, the Air Penny 2 is the slick assist your outfit calls for. Echoing the original, it ups the magic with premium leather and sculpted foam done in artisan colours. The iconic ""1 cent"" logo adds our stamp of approval, while visible Nike Air cushioning delivers coveted, all-star comfort."
https://www.nike.com/in/t/air-presto-shoes-QdhgZW/CT3550-001,Nike Air Presto,Men,  11 495.00, Black/White/Black, CT3550-001,124,4.8,"With a sleek design that's more comfortable than your favourite T-shirt, the Nike Air Presto is made to feel good and look fast. Its stretchy sleeve creates a cosy, sock-like fit while the super-soft foam adds spring to your step. Put them on and you'll never want to take them off."
https://www.nike.com/in/t/blazer-mid-shoes-kmGRpf/FD4342-181,Nike Blazer Mid Premium,Unisex,  10 795.00, White/Sail/Sand Drift/Arctic Orange, FD4342-181,0,0,"These Blazers might not be as lucky as a rabbit's foot, but we think they're a whole lot cuter. Inspired by the Year of the Rabbit, we added a touch of fluff to these hoops icons. Who knows—maybe stepping into the year ahead with these on your feet will bring good luck after all."
https://www.nike.com/in/t/serenity-run-2-road-running-shoes-S4qm49/DM0820-602,Nike Serenity Run 2,Unisex,  7 095.00, Medium Soft Pink/Pearl Pink/Light Crimson/Summit White, DM0820-602,0,0,"Unwind and enjoy the journey ahead with neutral running shoes made for the moments when your steps speed up to help ease your mind. Plush, lightweight cushioning complements a fit that'll help you stayed focused on seeking the joy in the journey. Quiet the world around you while you run, putting today's troubles in the past while letting tomorrow worry about itself."
https://www.nike.com/in/t/air-trainer-1-shoes-cNWnGL/DV6998-200,Nike Air Trainer 1,Men,  10 795.00, Hay/Taupe/Varsity Red/Baroque Brown, DV6998-200,1,4,"Straight from the vault, a coveted look makes its comeback with the latest Air Trainer 1. Crafted with a forefoot strap and soft suede (just wait 'til you feel it), this 1:1 reissue of the famed 2003 release lets you travel without a glitch. Step into rarity and let that Air cushioning keep you comfortable for today's adventures. Where to next?"
